"Bury","1112","NewServ","2360"
"Bury","1112","NoNew","1245"
"Bury","1112","OtherSeq","706"
"Bury","1112","Declined","206"
"Calderdale","1112","NewServ","975"
"Calderdale","1112","NoNew","344"
"Calderdale","1112","OtherSeq","28"
"Calderdale","1112","Declined","12"
"Cambridgeshire","1112","NewServ","4621"
"Cambridgeshire","1112","NoNew","305"
"Cambridgeshire","1112","Declined","16"
"Cambridgeshire","1112","OtherSeq","0"
"Camden","1112","NewServ","1864"
"Camden","1112","NoNew","712"
"Camden","1112","Declined","136"
"Camden","1112","OtherSeq","14"
"Central Bedfordshire UA","1112","NewServ","1425"
"Central Bedfordshire UA","1112","NoNew","748"
"Central Bedfordshire UA","1112","OtherSeq","0"
"Central Bedfordshire UA","1112","Declined","0"
"Cheshire East UA","1112","NewServ","3362"
"Cheshire East UA","1112","NoNew","1578"
"Cheshire East UA","1112","OtherSeq","107"
"Cheshire East UA","1112","Declined","44"
"Cheshire West and Chester UA","1112","NewServ","2424"
"Cheshire West and Chester UA","1112","NoNew","524"
"Cheshire West and Chester UA","1112","OtherSeq","338"
