"Herefordshire UA","1011","Physical Disability","9590"
"Brighton and Hove UA","1011","Physical Disability","9510"
"Knowsley","1011","Physical Disability","9495"
"Harrow","1011","Physical Disability","9420"
"Camden","1011","Physical Disability","9190"
"Walsall","1011","Physical Disability","9160"
"Westminster","1011","Physical Disability","9085"
"Barnet","1011","Physical Disability","9070"
"Medway Towns UA","1011","Physical Disability","8940"
"Hackney","1011","Physical Disability","8855"
"North Lincolnshire UA","1011","Physical Disability","8760"
"South Gloucestershire UA","1011","Physical Disability","8555"
"Reading UA","1011","Physical Disability","8525"
"Central Bedfordshire UA","1011","Physical Disability","8515"
"Wolverhampton","1011","Physical Disability","8490"
"North Somerset UA","1011","Physical Disability","8465"
"Rochdale","1011","Physical Disability","8385"
"Barnsley","1011","Physical Disability","8345"
"Middlesbrough UA","1011","Physical Disability","8220"
"Hartlepool UA","1011","Physical Disability","8210"
"Luton UA","1011","Physical Disability","8150"
"Bournemouth UA","1011","Physical Disability","7865"
"North East Lincolnshire UA","1011","Physical Disability","7755"
"West Berkshire UA","1011","Physical Disability","7690"
"Redcar and Cleveland UA","1011","Physical Disability","7650"
"Bath and North East Somerset UA","1011","Physical Disability","7560"
"Halton UA","1011","Physical Disability","7480"
"Blackburn with Darwen UA","1011","Physical Disability","7440"
"Merton","1011","Physical Disability","7430"
"Blackpool UA","1011","Physical Disability","7240"
"Hammersmith and Fulham","1011","Physical Disability","6955"
"Isle of Wight UA","1011","Physical Disability","6830"
"Haringey","1011","Physical Disability","6745"
"Calderdale","1011","Physical Disability","6550"
"Bedford UA","1011","Physical Disability","6410"
"Darlington UA","1011","Physical Disability","6330"
"Solihull","1011","Physical Disability","6300"
"Slough UA","1011","Physical Disability","6240"
"Milton Keynes UA","1011","Physical Disability","6095"
"Bracknell Forest UA","1011","Physical Disability","6010"
"Waltham Forest","1011","Physical Disability","5710"
"Lewisham","1011","Physical Disability","5705"
"Windsor and Maidenhead UA","1011","Physical Disability","5700"
"Tower Hamlets","1011","Physical Disability","5450"
"Wokingham UA","1011","Physical Disability","5430"
"Sutton","1011","Physical Disability","4805"
"Richmond upon Thames","1011","Physical Disability","4540"
"Wandsworth","1011","Physical Disability","4415"
"Thurrock UA","1011","Physical Disability","3645"
"Kingston upon Thames","1011","Physical Disability","3155"
"Bexley","1011","Physical Disability","2365"
"Rutland UA","1011","Physical Disability","2130"
"City of London","1011","Physical Disability","395"
"Isles of Scilly","1011","Physical Disability","150"
